AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
4336,-1078,-4086,-3597,-3552,5670,4442,-810,-6582,6604,-92,-3052,-1036,1232,7312,-254,-106,-121,5.07,1090,5530,18.1
4404,-3536,-3746,-2732,-2851,6043,4182,-2030,-6768,7046,-114,-1801,-408,1028,7474,-278,-173,11,5.06,1119,5667,18.1
5592,-4216,-3902,-2698,-2211,3938,6150,878,-6838,5889,3295,-4512,-526,618,6724,-257,-76,-73,5.08,968,4919,18.3
5840,-5412,-4174,-1908,-1573,3411,3822,1336,-8326,5064,1481,-3855,-944,438,5930,-274,189,-140,5.07,1095,5554,18.3
5484,-6702,-5838,163,-981,2203,5658,3052,-9102,3868,834,-293,-930,792,6162,-305,205,-48,5.08,963,4894,18.5
6874,-8040,-5620,1334,-499,1332,6362,4272,-9282,2092,-75,-197,-828,1132,6454,-308,183,1,5.07,1109,5629,18.5
6922,-8402,-5864,2768,-221,537,6940,3358,-8378,470,-189,-60,-1184,1214,6518,-319,199,62,5.06,1119,5667,18.6
7124,-6654,-5584,5085,566,-1301,7306,1204,-8512,-1063,2539,1736,-1284,954,6924,-398,352,91,5.08,982,4994,18.7
7036,-4756,-4960,5682,809,-2438,6726,422,-7956,-1493,2840,3049,-1318,862,6980,-440,442,190,5.07,1119,5678,18.8
6772,-2182,-4354,5722,1563,-4359,6698,-708,-6970,-2324,2077,4264,-1376,988,7032,-455,474,491,5.08,992,5043,18.9
6600,-794,-4590,5574,2086,-5478,6608,-1716,-6212,-2280,3263,4580,-1354,1068,7064,-453,501,631,5.08,1090,5540,19
6118,734,-4468,5244,2583,-6451,6282,-2360,-5546,-2451,5476,4648,-1522,1056,6842,-436,557,762,5.07,1095,5554,19.1
4784,2910,-3896,4093,3213,-8049,4798,-2914,-4926,-2815,7459,5356,-1326,914,6692,-434,667,885,5.08,973,4944,19.2
4334,4004,-2880,3870,4204,-8375,3472,-3232,-4676,-3496,6918,5391,-1108,1190,7302,-436,610,949,5.07,1085,5505,19.3
2882,7780,462,2890,4797,-7956,2888,-3250,-3986,-4219,6058,5051,-1172,-164,8040,-383,580,435,5.07,1105,5604,19.3
6232,10618,2976,-745,5546,-5995,1288,-4434,-1472,-4715,6485,5772,1400,-1298,11454,-489,291,616,5.08,968,4919,19.5
2014,9626,1954,-1732,5304,-8281,774,-7126,-338,-5352,5267,5782,1102,-1876,10442,-486,144,347,5.07,1100,5579,19.5
5418,11200,3326,-138,3538,-5880,670,-11150,442,-4956,4562,5086,240,-1540,7874,-359,-327,192,5.08,958,4869,19.7
2186,17140,2500,90,3291,-4355,-324,-13940,2328,-3989,4471,4173,50,-1580,7692,-289,-296,-162,5.08,1109,5640,19.7
2648,19978,4096,-1621,771,-3265,-1080,-15960,3928,-2634,3000,3715,-230,-730,7474,-228,-312,-599,5.07,1095,5554,19.8
2562,18194,5928,-1572,-670,473,468,-18832,5994,-1806,-131,256,-886,552,6822,-138,-528,-663,5.08,973,4944,19.9
3188,16700,5980,-1336,-2671,2115,858,-19504,5818,-1239,-1892,-1930,-1160,834,6782,-62,-587,-603,5.07,1129,5728,20
4142,16014,5026,-1190,-4066,3731,1112,-17552,4810,-1117,-4149,-3178,-1148,776,7032,44,-543,-550,5.06,1129,5717,20.1
5020,14808,3204,-2997,-5116,5279,2800,-13914,2260,-1113,-8681,-4324,-1450,442,7460,163,-357,-816,5.08,963,4894,20.2
4768,13118,2184,-4384,-5183,5684,3744,-13560,330,-1381,-10551,-5186,-1804,516,7734,153,-274,-786,5.06,1119,5667,20.3
4724,10060,1054,-5426,-4935,5913,3994,-11540,-1750,-1124,-10470,-7095,-2018,592,7688,114,-169,-657,5.06,1114,5643,20.4
3576,4830,-508,-5413,-5940,5909,-448,-12934,-804,162,-19122,-4844,-1540,554,7796,-2,-51,-450,5.08,978,4969,20.5
4068,2030,-612,-4479,-5715,6024,6474,-9288,-6592,4545,-2554,-5473,-1504,668,7502,-62,0,-352,5.07,1090,5530,20.6
4564,1696,-1996,-3326,-5184,6551,2528,-5614,-5422,5618,-2458,-6662,-1410,-130,7092,-95,240,-226,5.07,1100,5579,20.6
4830,154,-3210,-2695,-4414,5938,4498,-3526,-5602,5211,-1028,-6337,-1096,658,7592,-126,302,-117,5.08,973,4944,20.8
6234,-160,-3696,-3074,-3721,5282,4416,-3514,-6232,5971,111,-3883,-988,228,7646,-156,130,-74,5.07,1090,5530,20.8
5908,-4292,-5074,-2920,-2538,3896,4754,-2980,-7170,8438,459,-309,-1044,504,7570,-176,92,-42,5.08,992,5043,21
6814,-6164,-6536,-1855,-1679,3117,8396,-1646,-9598,7823,1310,-936,-964,658,7246,-167,119,12,5.08,1095,5565,21
6602,-7576,-6792,-185,-1240,2279,7486,1870,-7146,4964,8831,-2554,-1086,780,6942,-129,131,164,5.07,1085,5505,21.1
6846,-6996,-5506,2112,127,1166,5754,-38,-8002,3503,2848,-303,-1296,852,6636,-119,148,380,5.08,973,4944,21.2
7762,-8152,-5798,3184,186,438,6800,1986,-9270,2245,-385,436,-1432,806,6482,-127,257,456,5.06,1119,5667,21.3
8362,-8340,-6956,5622,1821,-1456,8942,2632,-9094,-919,901,99,-1284,832,6846,-195,299,644,5.08,953,4845,21.4
7418,-7166,-7212,6886,2293,-2741,7828,974,-8386,-2070,2413,530,-1174,842,6960,-251,263,804,5.06,1124,5692,21.5
6938,-4644,-6106,7685,2693,-3890,6586,-450,-7330,-2794,2247,1309,-1182,558,6900,-327,214,977,5.08,1090,5540,21.6
5500,-624,-3498,6841,3531,-5955,6336,-1766,-5926,-2818,1940,3041,-1374,462,6514,-440,267,1216,5.08,978,4969,21.7
4760,1120,-3128,5591,3898,-7026,6466,-1428,-5618,-2879,4144,3570,-1316,434,6532,-450,329,1336,5.07,1075,5455,21.7
3974,3094,-2720,4535,4492,-7790,5820,-1404,-5790,-3413,6737,3575,-1154,478,6550,-442,405,1413,5.07,1090,5530,21.8
2824,4758,-3440,3658,5383,-8417,3908,-2028,-4728,-4105,7909,4437,-492,394,7324,-396,419,1504,5.08,963,4894,21.9
2724,7558,-2702,2446,5275,-8717,3108,-2582,-3708,-4534,7910,4730,502,78,8782,-383,247,1429,5.07,1100,5579,22
3346,11922,1728,2178,6562,-8363,2058,-2804,-3002,-6267,7775,5656,622,-1992,11068,-414,-71,1066,5.08,963,4894,22.1
-1404,11062,1430,3270,6966,-6369,54,-4790,-1516,-7509,7504,5704,966,-2830,11428,-432,-224,982,5.08,1095,5565,22.2
182,15242,212,2260,3334,-7752,-1980,-9956,686,-7544,5349,5209,756,-2690,10188,-410,-549,724,5.07,1090,5530,22.3
548,19066,3118,2266,4124,-3641,-3106,-15946,3982,-4970,2889,4084,620,-1728,7414,-339,-722,313,5.08,982,4994,22.4
148,22706,4734,616,1926,-1921,-3506,-18246,5576,-3435,1506,2835,740,-1374,6624,-301,-867,-21,5.07,1090,5530,22.5
1826,22728,6714,-1020,-230,100,-3786,-20036,6608,-1993,1144,2061,542,-846,5964,-188,-993,-434,5.07,1124,5703,22.6
1382,18576,5832,-2650,-3701,2931,-1608,-19552,4748,-1747,-860,-1684,-442,-290,4846,105,-907,-866,5.08,968,4919,22.7
2146,17224,4788,-3262,-5717,3983,-978,-18798,3874,-1568,-2754,-3072,-1064,-266,5626,281,-809,-1005,5.06,1124,5692,22.8
2498,15820,3658,-4249,-6414,5017,-98,-16384,3022,-1806,-5597,-4782,-1040,-392,6682,396,-649,-1336,5.07,1100,5579,22.8
2768,12194,2088,-5502,-6647,6056,1842,-14158,1522,-2702,-11369,-7297,-1256,-34,8208,443,-383,-1571,5.07,982,4984,23
2882,9744,492,-5958,-6948,6149,3152,-13348,-202,-2120,-13590,-7534,-1948,368,8504,400,-288,-1399,5.07,1124,5703,23
3252,7966,-832,-5784,-6689,6240,2790,-10960,-2526,-704,-12480,-8082,-2284,468,8216,307,-54,-1143,5.07,1105,5604,23.1
3356,4136,-2376,-4981,-6468,6014,166,-10668,-3874,568,-20216,-5036,-1574,440,7648,64,216,-682,5.08,963,4894,23.2
4326,2814,-3410,-4291,-6517,6268,5042,-7254,-7966,4762,-2970,-5675,-2394,158,7066,-1,80,-957,5.07,1109,5629,23.3
4824,-272,-3742,-3007,-5681,6882,1736,-4752,-6718,6009,-3022,-6705,-968,1202,7002,-173,396,-75,5.07,1100,5579,23.4
6060,-614,-4924,-2784,-4649,6361,4730,-2776,-7770,5438,-919,-8288,-1092,48,6244,-235,606,-184,5.08,973,4944,23.5
5462,-1204,-4364,-3186,-3674,6057,4814,-2922,-7562,6531,2069,-4562,-842,-42,7472,-207,389,-264,5.07,1090,5530,23.6
5478,-2768,-4218,-3542,-2990,5847,2708,-1918,-7010,9193,2584,-311,-650,-64,6612,-179,311,-352,5.07,1109,5629,23.7
5264,-5686,-4894,-2999,-2301,5259,5328,2176,-7114,6164,5332,-2637,-1254,416,6086,-69,544,-434,5.08,982,4994,23.8
9068,-8644,-5720,-2746,-2213,4796,5160,2852,-8680,4755,2963,-1820,-1136,682,6230,-49,661,-368,5.07,1095,5554,23.9
5900,-10356,-7858,87,-1302,2553,6284,4088,-10296,2094,-767,-955,-868,608,6502,-82,684,-115,5.08,987,5018,24
7220,-13536,-7900,2866,-679,2093,9402,5052,-10654,48,-1975,-999,-1082,512,6714,-121,696,-10,5.07,1105,5604,24.1
9258,-12128,-8622,5679,118,921,10058,3550,-10032,-1051,872,83,-1440,502,6528,-184,723,131,5.07,1095,5554,24.1
7488,-6176,-7420,7780,721,-1640,7016,946,-9158,-2625,3526,1177,-1704,506,6952,-325,623,506,5.08,953,4845,24.3
7556,-4788,-7016,7222,973,-3616,5744,-1670,-8214,-2517,2407,2721,-1730,400,7310,-379,626,735,5.07,1100,5579,24.3
6468,-3660,-6366,6429,2033,-6866,7180,-2926,-7346,-1937,3754,4937,-1484,-24,7576,-427,690,866,5.08,973,4944,24.4
5882,-2058,-6006,6119,2508,-8213,6234,-3008,-7380,-2256,6089,4816,-1198,-340,8036,-411,741,831,5.07,1090,5530,24.5
5480,156,-5466,5607,2992,-9249,5092,-3454,-6652,-2383,7614,4833,-956,-566,8850,-360,768,729,5.07,1109,5629,24.6
4612,3656,-5038,4128,4209,-10171,3408,-3848,-5030,-3081,7496,5759,-464,-1590,10504,-296,564,194,5.07,963,4885,24.7
3378,4692,-4492,3264,5013,-10524,2728,-3970,-4156,-4047,7738,6060,310,-2184,10436,-279,329,367,5.07,1105,5604,24.8
2380,7854,-2712,2148,5735,-10288,1982,-3018,-3872,-5829,8168,5504,-246,-2160,9512,-298,130,153,5.07,1109,5629,24.9
700,13228,1600,259,5995,-9345,-2286,-7836,726,-6639,7361,5095,-442,-1616,7210,-290,322,-124,5.06,1012,5123,25
330,10290,3750,1322,6336,-5443,-3552,-11254,2680,-6374,5215,3954,124,-1018,7048,-284,350,-278,5.07,1080,5480,25.1
410,15876,2076,122,6105,-7483,-2826,-15520,4800,-4753,3540,3429,356,-168,6332,-232,163,-452,5.07,1090,5530,25.1
222,19760,3392,1001,4154,-3129,-1554,-16736,6428,-2370,3171,2131,-166,714,4626,-55,-160,-285,5.08,963,4894,25.3
994,21774,5900,88,1065,-1257,-2496,-19328,6452,-2165,2576,-89,-610,312,4950,83,-223,-225,5.07,1095,5554,25.3
3204,23634,7998,-3323,-2246,2027,-1002,-18928,4734,-1367,-1353,-3449,-578,-726,6902,194,-292,-486,5.08,973,4944,25.5
3348,19996,6252,-5114,-3763,3226,-212,-18128,3446,-1712,-5301,-4625,-614,-736,8110,243,-397,-600,5.07,1124,5703,25.5
3298,15294,4630,-5695,-4843,4027,-548,-15964,2894,-2203,-8901,-5934,-612,-814,8864,296,-447,-594,5.06,1129,5717,25.6
3550,10886,2558,-5558,-6786,5675,2938,-15036,-934,-893,-11135,-6564,-838,-1278,9054,290,-533,-587,5.08,982,4994,25.7
4208,9282,1692,-5305,-6298,5813,2096,-12612,-1200,794,-6006,-6701,-1166,-1434,8732,239,-450,-712,5.07,1139,5778,25.8
3644,7736,722,-5405,-6699,6013,2530,-11524,-2946,1509,-5555,-5847,-1490,-1316,8462,139,-286,-845,5.07,1134,5753,25.9
4700,4168,-2012,-4931,-7275,6114,3996,-6642,-5132,4956,-3244,-4936,-1262,-1650,7140,-54,96,-734,5.08,968,4919,26
5428,2134,-3566,-4466,-6833,6141,3222,-4154,-5806,5551,-3718,-5837,-2436,482,7968,-123,-227,-1155,5.07,1105,5604,26.1
5066,1210,-4220,-4031,-5599,6365,4886,-2768,-6622,5740,-2382,-5754,-1610,-242,6918,-121,155,-697,5.07,1139,5778,26.2
4620,-952,-5130,-4629,-4226,5665,4272,-1144,-6154,6337,369,-4551,-2060,542,7142,-57,117,-507,5.07,1017,5158,26.3
4960,-3030,-6292,-4804,-3074,5382,4152,-2058,-7276,6993,-809,-3453,-1734,770,7070,-15,83,-513,5.08,1095,5565,26.4
5116,-4904,-6022,-3928,-2075,5064,6844,-680,-8380,7440,152,-2531,-1398,600,6624,15,160,-357,5.07,1080,5480,26.5
4994,-9996,-8348,-430,-1530,3697,8978,2220,-7940,5825,6951,1370,-1384,290,6546,24,306,-399,5.08,987,5018,26.6
6098,-10972,-8830,2489,-940,3480,5016,2516,-7996,4198,1069,-445,-1602,436,6746,12,380,-123,5.07,1139,5778,26.7
6522,-8784,-8252,4529,-272,2850,6194,3986,-8560,2039,-1980,-1521,-1746,440,6540,-1,366,46,5.07,1124,5703,26.7
7006,-7448,-6584,5595,437,1153,7840,988,-8156,-186,1113,-930,-1766,114,6594,-52,343,292,5.07,1026,5207,26.9
6572,-5794,-6670,5532,659,-247,6764,774,-8334,-1044,1508,-467,-1880,-50,6664,-110,393,366,5.06,1124,5692,26.9
6776,-6208,-6420,5428,1298,-3153,6386,-1072,-7098,-1459,3165,2456,-1866,-132,7152,-149,339,569,5.07,992,5034,27.1
6662,-5224,-6014,5811,1768,-4514,5872,-1522,-6228,-1939,3353,3090,-1914,-128,7414,-160,354,656,5.07,1080,5480,27.1
6056,-3698,-5094,6452,2352,-5686,5130,-2584,-6042,-1937,3514,4472,-1918,-12,7290,-169,377,708,5.07,1109,5629,27.2
4322,-464,-3160,6525,2965,-7754,4786,-3448,-4980,-3339,4360,4579,-1978,-50,7206,-172,397,804,5.08,963,4894,27.3
3422,1746,-2974,6279,3427,-8577,4196,-4488,-5122,-3452,4508,5215,-2006,-88,7204,-144,449,818,5.07,1105,5604,27.4
1872,6330,-996,4505,4047,-9718,3816,-4902,-4202,-4412,7252,4873,-1704,-210,6750,-68,691,1152,5.07,978,4959,27.5
1480,10372,1568,2738,3954,-9933,2638,-5796,-2620,-4297,8318,4848,-1914,396,7412,-71,606,740,5.08,1100,5590,27.6
2690,14764,3930,-519,4937,-11582,1304,-6516,-80,-4080,8047,4662,-1468,-84,7186,-31,694,1042,5.07,1095,5554,27.7
-368,9806,1568,-1036,4336,-11291,282,-8626,5698,-3761,6880,5215,-196,-1000,8372,-142,554,974,5.08,958,4869,27.8
2968,12148,3510,440,4960,-9039,1524,-7700,5666,-4493,6241,4326,146,-1308,9196,-219,208,1095,5.07,1095,5554,27.9
3550,17616,2610,671,4786,-7172,1400,-7876,4630,-5217,5154,3432,190,-1934,9372,-238,60,965,5.07,1100,5579,27.9
2990,22132,4266,-1435,1401,-4199,-2686,-16960,4792,-3566,2518,1305,-170,-1602,8016,-222,-310,648,5.08,963,4894,28
2188,18064,6624,405,-11155,-1956,-3874,-15996,8520,-3549,23,177,-204,-1626,7326,-235,-552,561,5.06,1129,5717,28.1
11220,18042,6654,-1901,-1571,2494,-2650,-19524,7816,-3286,-4327,-865,-326,-1090,7000,-189,-614,333,5.07,1109,5629,28.2
1658,16900,4542,-2653,-2473,2615,-1772,-17406,4668,-1736,-6000,-3132,-1286,-472,7118,168,-485,-267,5.08,973,4944,28.3
5326,16018,3246,-3191,-4696,5171,244,-15158,2804,-2659,-9411,-4200,-1438,-726,7402,322,-440,-688,5.07,1114,5654,28.4
4500,16912,2036,-4347,-4725,5800,2328,-14554,1734,-2867,-11254,-5529,-1854,-272,7080,403,-409,-804,5.06,1119,5667,28.5
3790,11664,724,-6507,-4961,6482,4818,-12200,-2052,-1902,-5760,-7916,-2408,-18,6986,413,-315,-693,5.08,973,4944,28.6
3904,7234,104,-6168,-5358,7542,562,-13322,-3758,-2950,-16492,-7425,-2436,62,7718,337,-176,-624,5.06,1124,5692,28.7
2482,4882,-1002,-5255,-6142,7667,6072,-11194,-7810,4109,-12987,-5262,-2386,14,7682,216,-65,-583,5.07,1105,5604,28.8
4624,2014,-2570,-4427,-7736,7745,3254,-6612,-5338,5374,-2048,-7297,-1850,510,7636,120,75,-296,5.08,973,4944,28.9
4516,472,-2770,-3347,-5106,8160,4890,-5976,-6416,5221,-1284,-7962,-2108,-80,7140,111,262,-93,5.07,1085,5505,29
3962,234,-3972,-4136,-3378,7376,3460,-3704,-7010,7602,1458,-3289,-1594,-114,7106,-1,137,110,5.08,953,4845,29.1
4932,-928,-4480,-4846,-2500,6572,4864,-2756,-7872,8884,2792,-567,-1098,-726,7656,-30,147,68,5.08,1100,5590,29.2
4854,-4016,-5506,-4617,-1957,5825,3596,-1136,-7226,8207,-36,746,-1350,-148,6934,-36,64,149,5.07,1114,5654,29.2
5772,-9556,-7388,-2065,-1282,4446,5272,1736,-7018,4446,4426,-2857,-1172,-194,6172,-51,30,132,5.08,963,4894,29.4
6426,-9950,-6444,154,-633,3845,6024,1148,-7840,3044,2535,-2084,-1610,148,6016,-24,238,118,5.08,1085,5515,29.4
6730,-8624,-7168,2007,123,2470,5984,970,-7750,2219,924,-1154,-1614,284,6746,20,255,166,5.07,1119,5678,29.5
7314,-8628,-7010,3930,972,408,7610,1890,-7954,253,-906,-475,-1754,508,7070,50,283,292,5.08,978,4969,29.6
7562,-8326,-6858,4839,1624,-879,7724,1938,-7908,-983,196,-635,-1882,548,6960,36,233,439,5.07,1085,5505,29.7
6396,-6752,-5964,6191,2508,-3520,6856,226,-7268,-1928,1460,979,-2028,452,6964,14,276,705,5.08,973,4944,29.8
5948,-5060,-4862,6523,2707,-4983,6836,-294,-6900,-2217,1780,2315,-2122,300,6916,-2,373,812,5.06,1114,5643,29.9
4710,-2630,-3630,6523,3479,-7324,6354,-876,-6694,-3131,3793,3226,-2106,122,7022,-19,477,975,5.08,958,4869,30
3794,-732,-3140,6343,3835,-8283,6008,-1764,-6058,-3594,5311,3591,-1822,124,7360,-23,475,1093,5.08,1119,5689,30.1
3298,778,-2582,6152,4280,-8992,5480,-2760,-5666,-3981,6262,3824,-1398,-44,7622,-21,442,1158,5.07,1070,5430,30.1
1536,4970,-1278,5328,5218,-9619,4548,-3586,-4800,-4636,7892,4304,-310,-826,9102,-9,335,1057,5.08,973,4944,30.3
1514,10620,1876,3849,5151,-9164,3528,-4240,-3866,-5203,7975,4369,-114,-1552,9996,-34,169,842,5.07,1085,5505,30.3
66,14866,3550,2075,4260,-8249,2276,-7544,-826,-5185,7340,4871,-282,-1800,9654,-26,44,653,5.07,1095,5554,30.4
310,14676,4916,1425,7140,-5326,-820,-10510,3252,-4844,4687,4243,4,-1740,7400,-68,-206,352,5.08,958,4869,30.5
-440,17824,3078,-634,1274,-7723,-1098,-12982,5190,-5271,2578,1852,-134,-990,6738,-77,-384,282,5.06,1129,5717,30.6
1152,18982,5442,688,3405,-2660,-614,-16972,6492,-3522,-230,-34,-526,-504,6246,15,-618,145,5.08,987,5018,30.7
1720,21314,6614,304,827,-894,-648,-18426,6968,-2788,-1478,-1219,-424,-508,6564,88,-760,-156,5.07,1129,5728,30.8
2980,20622,7890,-975,-1793,885,1206,-19140,5856,-1496,-2107,-1904,-1316,-184,6924,138,-823,-244,5.07,1080,5480,30.9
4088,17774,5528,-3137,-4793,3300,1330,-16470,4240,32,-4516,-3100,-2112,82,7638,206,-729,-309,5.08,968,4919,31
4504,15232,3932,-4919,-5757,4603,730,-14522,2930,-295,-8297,-4788,-1842,62,7928,237,-657,-377,5.08,1119,5689,31.1
4010,11284,2572,-5706,-5939,5461,3524,-13124,208,321,-11326,-6064,-2268,72,7642,194,-533,-577,5.08,958,4869,31.2
3612,9140,1778,-5750,-6121,5804,5312,-11446,-1440,1168,-7636,-5783,-2644,-52,7672,139,-349,-584,5.08,1070,5441,31.3
4258,7100,918,-5826,-6799,6025,6482,-9774,-3482,1499,-3971,-5955,-2648,72,7810,84,-87,-593,5.06,1124,5692,31.3
4618,3748,-1178,-5100,-6337,6204,4142,-7846,-5810,4589,-7651,-3682,-1588,-560,7368,-89,-11,-460,5.08,973,4944,31.5
4632,1306,-2288,-4118,-5640,6071,3832,-5376,-5572,5389,-2552,-5049,-1400,-480,6806,-140,34,-376,5.07,1109,5629,31.5
4696,786,-3116,-3199,-4684,6416,5788,-3580,-6430,5562,-2469,-5758,-1846,-114,7054,-152,181,-305,5.06,1119,5667,31.6
4864,-500,-4200,-3754,-3515,5709,5976,-1156,-7706,5565,-149,-4956,-1030,90,7298,-92,133,-343,5.08,973,4944,31.7
5164,-2900,-4632,-3718,-3045,5600,4038,580,-7372,5173,1444,-4312,-1094,276,7042,-53,96,-336,5.08,1080,5491,31.8
5280,-3988,-4314,-3659,-2233,4889,5846,38,-8682,5970,1543,-2062,-1178,414,6714,-39,62,-294,5.07,1090,5530,31.9
5044,-5724,-4548,-2064,-2053,4306,8012,2124,-6468,5721,5272,-266,-1372,622,6294,23,166,-135,5.08,973,4944,32
6002,-6110,-5576,-1371,-1464,3314,5978,1892,-7688,3819,4004,325,-1548,634,6454,49,240,18,5.07,1100,5579,32.1
6744,-8102,-7432,230,-675,1177,7000,2326,-7618,1356,-801,-246,-1672,290,6518,45,329,224,5.08,968,4919,32.2
7066,-8318,-6766,1549,458,344,7768,1612,-7602,137,1026,290,-1588,52,6654,-26,308,329,5.07,1109,5629,32.3
7624,-7974,-6730,3831,434,-778,7194,1038,-7590,-818,2235,538,-1576,-34,6746,-113,288,396,5.07,1105,5604,32.3
6856,-4318,-5074,5783,1077,-2745,6468,-1050,-6470,-1155,3166,2492,-1744,-50,7020,-182,342,493,5.08,968,4919,32.5
6832,-3192,-4454,5747,1695,-4165,6392,-2262,-6190,-796,3582,4182,-2012,-92,7182,-210,384,523,5.07,1149,5827,32.5
6716,-2760,-4822,6135,2609,-6065,5926,-2226,-5732,-1422,4379,5069,-2022,130,7126,-251,451,595,5.08,968,4919,32.7
6416,-1194,-4974,6614,3141,-6815,5526,-3042,-5250,-1803,4884,5652,-1706,68,7088,-276,492,646,5.08,1080,5491,32.7
5762,732,-4492,6703,3535,-7566,4984,-3876,-4514,-2377,4935,6267,-1312,-204,7716,-283,513,635,5.07,1090,5530,32.8
4240,2324,-2066,5972,4245,-8852,4282,-3110,-3904,-3413,6556,6024,-734,-1088,8786,-282,447,438,5.08,958,4869,32.9
3592,5240,-780,5432,4703,-8786,3692,-4662,-3078,-4143,8224,5434,-254,-1526,9442,-264,292,278,5.07,1119,5678,33
2474,9448,2136,3554,4412,-8751,2404,-5592,-1954,-4712,8955,5449,-306,-1954,9460,-234,287,172,5.07,1105,5604,33.1
838,9556,3934,1947,6453,-6219,326,-9896,1114,-4564,7829,5142,254,-2064,8778,-110,41,-407,5.08,968,4919,33.2
1378,16982,2156,-1266,1995,-10032,42,-10694,1672,-4202,7137,4065,714,-2154,8252,-30,-37,-641,5.06,1109,5618,33.3
1098,17090,3224,-705,3461,-5330,-1180,-13136,5026,-2949,4049,3274,536,-864,7020,100,-392,-1022,5.08,968,4919,33.4
1362,20192,4070,-1294,1188,-3537,-1876,-14464,6426,-2557,2633,2114,128,-246,6418,197,-751,-1126,5.08,1134,5764,33.5
1642,20852,6630,-1241,303,-695,-2006,-17114,8652,-2172,1151,477,-218,-216,6032,317,-792,-1172,5.07,1124,5703,33.6
2550,19744,6600,-2792,-4380,2541,-1314,-17672,7648,-1494,-1582,-2137,-1152,-182,6652,399,-1021,-1171,5.08,992,5043,33.7
3320,17728,4848,-3704,-5546,3952,-1904,-16120,6754,-1708,-4505,-3506,-1712,-102,6930,444,-966,-1154,5.07,1090,5530,33.7
3640,15168,3100,-4679,-6539,5055,-348,-15060,4076,-3036,-8332,-5020,-1686,-148,7888,498,-858,-1163,5.07,1090,5530,33.8
3818,11994,1892,-5582,-6774,6042,2168,-15608,1600,-2309,-10210,-6891,-1838,-328,8578,480,-786,-1176,5.08,992,5043,34
3842,10656,1160,-6137,-6201,6397,2862,-13740,22,-1741,-7499,-7009,-2264,-154,8200,413,-663,-1165,5.08,1090,5540,34
3398,8742,250,-6560,-6437,6482,4086,-12780,-2240,-735,-4970,-7189,-2418,294,8010,348,-513,-1152,5.06,1129,5717,34.1
4106,5640,-2398,-7157,-6861,6543,2870,-7610,-3468,1402,-5770,-6433,-2234,156,7154,219,-221,-950,5.08,963,4894,34.2
4766,3742,-3764,-7371,-5635,6069,1316,-6466,-3442,2221,-4507,-6757,-2194,176,6942,115,-130,-677,5.07,1109,5629,34.3
4092,1482,-4994,-7003,-4981,5949,3864,-5446,-4872,2501,-3817,-7767,-3136,206,6758,168,10,-1140,5.06,1124,5692,34.4
4716,-2590,-6294,-6427,-3779,5513,2832,-2912,-5614,3748,-1055,-6625,-1154,988,7448,129,-140,-217,5.08,963,4894,34.5
4998,-4606,-7034,-5919,-3152,5130,3204,-1402,-6410,5088,811,-4397,-1250,600,6226,200,197,-144,5.06,1124,5692,34.6
5090,-7894,-7582,-4757,-2453,4314,4332,-742,-6896,6663,1647,-2532,-1146,592,6856,271,66,-157,5.07,1124,5703,34.7
6100,-9698,-8814,-1224,-684,2965,6200,2310,-8114,4200,4133,-1904,-1330,402,6504,338,184,-54,5.08,958,4869,34.8
6432,-8848,-9136,699,-392,2106,4474,2694,-8768,2765,97,-1591,-1650,542,6042,333,341,26,5.08,1105,5615,34.9
6866,-8588,-8416,2724,27,1480,5930,3098,-8908,1173,-2250,-1943,-1568,614,6358,286,435,173,5.07,1109,5629,34.9
8008,-7758,-7340,4310,1940,-964,8136,1638,-8876,-205,944,-153,-2104,782,6668,101,383,544,5.08,982,4994,35
7182,-7178,-6852,5095,2297,-2578,7838,1700,-8822,-937,1693,529,-2282,1060,6936,3,390,812,5.06,1129,5717,35.1
7074,-4700,-5294,6423,3245,-4964,7096,-714,-7148,-1360,3100,2713,-2128,1106,7248,-111,381,1238,5.08,973,4944,35.2
6206,-3478,-4246,6949,3876,-6233,6640,-1408,-6228,-1118,4168,4142,-2168,908,7246,-133,401,1497,5.07,1100,5579,35.3
5368,-2302,-3662,7607,4476,-7116,5944,-1858,-6028,-1230,4837,5109,-2210,704,7220,-129,469,1724,5.07,1124,5703,35.4
3220,988,-3614,8599,5186,-8070,5250,-2256,-5300,-2135,5075,5770,-2038,330,7022,-89,606,1894,5.08,968,4919,35.5
1874,4906,-1898,8218,5559,-8233,4538,-3450,-4496,-2379,5566,6170,-340,-778,7912,-116,563,1626,5.07,1105,5604,35.6
1102,9070,760,6840,5537,-8192,3728,-3702,-3554,-2809,6316,6148,-1698,970,6334,-18,835,1756,5.07,1114,5654,35.7
1818,9640,2218,3874,4875,-8086,2656,-5654,-1194,-3499,7376,5287,-662,-340,8090,-106,768,1732,5.08,968,4919,35.8
2998,10624,630,4740,6818,-9016,1648,-7610,1232,-3514,7212,4721,648,-1004,9952,-141,272,1496,5.07,1119,5678,35.9
-3750,21134,-102,4648,2811,-6324,482,-11620,4332,-2896,5431,4186,1246,-2582,10502,-150,-143,1104,5.08,978,4969,36
